URN,Rating,Inspection Date
120630,Good,20160120
120630,Requires Improvement,20140306
120630,Good,20110519
120630,Satisfactory,20071003
120642,Outstanding,20090610
120642,Good,20060627
120645,Inadequate,20190205
120645,Inadequate,20170711
120645,Requires Improvement,20160112
120645,Requires Improvement,20131030
120645,Satisfactory,20120111
120645,Satisfactory,20090114
120645,Satisfactory,20060302
120655,Outstanding,20081119
120655,Outstanding,20060209
120673,Good,20140129
120673,Requires Improvement,20130226
120673,Satisfactory,20100705
120673,Satisfactory,20070122
120674,Outstanding,20111201
120674,Good,20061212
120677,Inadequate,20170307
120677,Good,20120320
120677,Satisfactory,20090701
120677,Good,20060613
120678,Good,20140122
120678,Requires Improvement,20120926
120678,Satisfactory,20091125
120678,Satisfactory,20070327
120681,Outstanding,20160706
120681,Good,20110714
120681,Satisfactory,20071205
120682,Good,20130129
120682,Satisfactory,20101208
120682,Satisfactory,20071112
120683,Good,20111128
120683,Satisfactory,20090430
120683,Good,20060202
120684,Good,20170425
120684,Requires Improvement,20141209
120684,Good,20100610
120684,Satisfactory,20070123
120685,Requires Improvement,20171101
120685,Good,20130313
120685,Satisfactory,20090921
120685,Satisfactory,20070215
120686,Good,20110914
120686,Good,20090702
120686,Satisfactory,20060516
120689,Good,20140227
120689,Good,20090319
120689,Satisfactory,20060130
120692,Good,20140211
120692,Satisfactory,20120613
120692,Inadequate,20110317
120692,Good,20070919
120695,Good,20190402
120695,Requires Improvement,20161208
120695,Good,20110926
120695,Good,20070125
120728,Good,20190129
120728,Good,20160202
120728,Good,20070510
120733,Good,20081007
120739,Requires Improvement,20190611
120739,Inadequate,20171107
120739,Good,20140604
120740,Good,20190625
120740,Outstanding,20160615
120740,Outstanding,20121127
120743,Good,20190319
120743,Good,20160608
120743,Good,20121114
120743,Good,20090603
120744,Requires Improvement,20161018
120744,Good,20080318
120754,Good,20190604
120754,Good,20140116
120754,Good,20110215
120754,Good,20071210
120755,Outstanding,20110616
120755,Outstanding,20080318
120763,Good,20121009
120763,Good,20100304
120763,Good,20070212
120777,Good,20150617
120777,Good,20091125
120777,Good,20070501
120780,Good,20141105
120780,Good,20100428
120780,Satisfactory,20070130
120781,Good,20150506
120781,Requires Improvement,20130509
120781,Good,20100930
120781,Good,20070921
120783,Good,20140605
120783,Good,20110510
120783,Satisfactory,20070918
120784,Good,20190312
120784,Good,20140401
120784,Good,20090708
120784,Satisfactory,20060622
120788,Good,20190306
120788,Outstanding,20110519
120788,Good,20071017
120789,Good,20131022
120789,Satisfactory,20111109
120789,Satisfactory,20090513
120789,Good,20060607
120794,Outstanding,20171031
120794,Good,20130312
120794,Satisfactory,20110524
120794,Satisfactory,20090209
120794,Inadequate,20070628
120795,Good,20140702
120795,Requires Improvement,20121107
120795,Satisfactory,20091021
120795,Satisfactory,20070321
120796,Good,20120524
120796,Outstanding,20061016
120797,Good,20110616
120797,Satisfactory,20071009
120798,Good,20120126
120798,Good,20090326
120798,Good,20060126
120799,Requires Improvement,20170201
120799,Good,20130314
120799,Good,20080707
120802,Good,20130314
120802,Good,20070911
120803,Good,20130522
120803,Outstanding,20070924
120805,Good,20150624
120805,Requires Improvement,20130711
120805,Good,20100617
120805,Satisfactory,20061123
120808,Good,20160119
120808,Good,20110913
120808,Good,20081016
120809,Good,20180711
120809,Good,20140925
120809,Good,20100504
120809,Good,20070508
120811,Requires Improvement,20190306
120811,Good,20140708
120811,Good,20090610
120811,Good,20060614
120812,Good,20120424
120812,Satisfactory,20080910
120815,Good,20130620
120815,Good,20081014
120816,Good,20160315
120816,Requires Improvement,20131217
120816,Satisfactory,20111115
120816,Good,20090610
120816,Good,20070626
120817,Good,20140715
120817,Requires Improvement,20130425
120817,Good,20100617
120817,Satisfactory,20061123
120818,Requires Improvement,20190521
120818,Good,20150506
120818,Requires Improvement,20130516
120818,Satisfactory,20110705
120818,Inadequate,20100513
120818,Satisfactory,20070206
120819,Good,20131113
120819,Satisfactory,20111208
120819,Satisfactory,20090709
120819,Satisfactory,20060706
120821,Good,20140619
120821,Good,20101209
120821,Good,20080521
120822,Good,20120301
120822,Good,20081008
120824,Good,20131023
120824,Good,20081204
120825,Outstanding,20111124
120825,Good,20061031
120827,Outstanding,20170328
120827,Good,20111010
120827,Good,20090202
120827,Good,20060110
120828,Good,20150610
120828,Requires Improvement,20130711
120828,Good,20091020
120828,Satisfactory,20070315
120830,Good,20131204
120830,Good,20101004
120830,Good,20080508
120831,Good,20150429
120831,Requires Improvement,20130425
120831,Good,20100617
120831,Satisfactory,20070126
120835,Good,20150128
120835,Requires Improvement,20130319
120835,Satisfactory,20100921
120835,Good,20071030
120836,Good,20190522
120836,Requires Improvement,20170207
120836,Good,20130523
120836,Good,20090605
120836,Satisfactory,20060703
120837,Outstanding,20080701
120838,Good,20130226
120838,Satisfactory,20110207
120838,Satisfactory,20080625
120840,Good,20120315
120840,Good,20090226
120841,Good,20130312
120841,Good,20080630
120843,Good,20130605
120843,Satisfactory,20110216
120843,Inadequate,20091124
120843,Satisfactory,20070327
120844,Good,20150709
120844,Requires Improvement,20130703
120844,Good,20090924
120844,Satisfactory,20070326
120847,Good,20131114
120847,Good,20081023
120847,Outstanding,20051107
120848,Requires Improvement,20200122
120848,Good,20150610
120848,Requires Improvement,20130613
120848,Outstanding,20100526
120848,Good,20061128
120850,Good,20130516
120850,Satisfactory,20110623
120850,Good,20080606
120851,Good,20130716
120851,Outstanding,20080205
120852,Good,20171213
120852,Good,20121122
120852,Satisfactory,20091119
120852,Satisfactory,20070308
120853,Good,20200212
120853,Good,20150709
120853,Good,20100427
120853,Satisfactory,20070109
120854,Good,20130312
120854,Satisfactory,20110309
120854,Good,20080206
120856,Good,20140605
120856,Good,20110117
120856,Good,20080521
120859,Good,20160420
120859,Requires Improvement,20140508
120859,Requires Improvement,20130320
120859,Satisfactory,20110131
120859,Satisfactory,20080128
120862,Outstanding,20140522
120862,Outstanding,20070924
120863,Good,20190326
120863,Good,20140130
120863,Satisfactory,20111103
120863,Good,20090225
120863,Satisfactory,20060313
120866,Good,20160525
120866,Requires Improvement,20140515
120866,Good,20100628
120866,Good,20070202
120867,Outstanding,20130709
120867,Outstanding,20080206
120877,Good,20131010
120877,Good,20091020
120877,Good,20070327
120880,Requires Improvement,20190627
120880,Good,20150707
120880,Requires Improvement,20130716
120880,Satisfactory,20091014
120880,Good,20070313
120883,Good,20170503
120883,Requires Improvement,20150310
120883,Inadequate,20130425
120883,Good,20100209
120883,Satisfactory,20061009
120884,Good,20131217
120884,Satisfactory,20120528
120884,Good,20090226
120884,Good,20060308
120887,Requires Improvement,20190205
120887,Requires Improvement,20160928
120887,Requires Improvement,20140703
120887,Inadequate,20130425
120887,Satisfactory,20110202
120887,Good,20071004
120888,Good,20190109
120888,Good,20150128
120888,Requires Improvement,20130320
120888,Satisfactory,20110307
120888,Satisfactory,20070912
120890,Good,20101201
120890,Good,20070917
120891,Good,20160310
120891,Requires Improvement,20131107
120891,Satisfactory,20120305
120891,Good,20090204
120891,Satisfactory,20060130
120892,Good,20131107
120892,Good,20110712
120892,Satisfactory,20071031
120893,Good,20160920
120893,Requires Improvement,20141014
120893,Good,20110321
120893,Good,20071016
120894,Good,20130625
120894,Good,20100701
120894,Good,20061107
120896,Good,20140114
120896,Good,20090226
120896,Good,20051121
120897,Requires Improvement,20160913
120897,Requires Improvement,20141015
120897,Good,20100120
120897,Satisfactory,20061009
120899,Good,20140319
120899,Satisfactory,20120207
120899,Satisfactory,20090617
120899,Good,20060626
120903,Good,20160622
120903,Requires Improvement,20140318
120903,Satisfactory,20120711
120903,Good,20070313
120904,Good,20140522
120904,Good,20081127
120904,Good,20051115
120905,Good,20140313
120905,Requires Improvement,20121011
120905,Satisfactory,20091207
120905,Good,20070314
120906,Good,20110308
120906,Satisfactory,20081119
120906,Inadequate,20070122
120908,Good,20150129
120908,Good,20100916
120908,Good,20071113
120909,Good,20121204
120909,Satisfactory,20100526
120909,Satisfactory,20061120
120910,Good,20190129
120910,Outstanding,20130605
120910,Outstanding,20070123
120911,Good,20160203
120911,Requires Improvement,20131023
120911,Good,20100930
120911,Satisfactory,20071001
120912,Good,20150625
120912,Good,20100426
120912,Good,20061114
120913,Good,20121204
120913,Satisfactory,20101019
120913,Satisfactory,20071128
120914,Outstanding,20180919
120914,Good,20140116
120914,Good,20110614
120914,Satisfactory,20071119
120917,Good,20181107
120917,Requires Improvement,20160920
120917,Good,20111207
120917,Good,20090608
120917,Good,20060619
120918,Outstanding,20070222
120920,Good,20191106
120920,Good,20150625
120920,Requires Improvement,20130703
120920,Satisfactory,20110704
120920,Good,20080611
120922,Outstanding,20180613
120922,Good,20110207
120922,Good,20071105
120924,Inadequate,20180313
120924,Outstanding,20080117
120926,Good,20130508
120926,Satisfactory,20110714
120926,Satisfactory,20090318
120926,Inadequate,20080108
120928,Good,20190327
120928,Good,20131023
120928,Good,20080922
120928,Good,20050919
120932,Good,20131128
120932,Satisfactory,20111115
120932,Good,20080918
120937,Good,20120131
120937,Good,20090205
120937,Good,20051123
120938,Outstanding,20140401
120938,Good,20090511
120938,Good,20060606
120945,Outstanding,20130716
120945,Outstanding,20080220
120946,Requires Improvement,20170119
120946,Good,20120517
120946,Good,20080930
120946,Good,20051017
120949,Requires Improvement,20160210
120949,Requires Improvement,20131121
120949,Good,20110620
120949,Good,20071212
120954,Outstanding,20171003
120954,Good,20130704
120954,Outstanding,20081204
120957,Good,20131121
120957,Satisfactory,20111018
120957,Good,20090522
120957,Satisfactory,20070613
120957,Inadequate,20060221
120958,Good,20160126
120958,Requires Improvement,20131128
120958,Good,20110526
120958,Satisfactory,20090302
120958,Inadequate,20070308
120972,Good,20180619
120972,Good,20130619
120972,Good,20091210
120972,Satisfactory,20070627
120973,Good,20180711
120973,Good,20140327
120973,Requires Improvement,20130115
120973,Satisfactory,20100525
120973,Satisfactory,20080618
120973,Inadequate,20061121
120974,Requires Improvement,20160308
120974,Requires Improvement,20131204
120974,Outstanding,20080710
120981,Good,20180717
120981,Good,20141001
120981,Good,20100518
120981,Satisfactory,20061101
120982,Good,20190611
120982,Good,20140605
120982,Good,20100713
120982,Good,20061128
120984,Good,20110324
120984,Good,20080604
120985,Good,20141204
120985,Requires Improvement,20121212
120985,Satisfactory,20100302
120985,Satisfactory,20060921
120987,Good,20200121
120987,Requires Improvement,20170920
120987,Requires Improvement,20150709
120987,Requires Improvement,20130716
120987,Good,20100210
120987,Good,20061010
120988,Outstanding,20140226
120988,Good,20101123
120988,Good,20080306
120990,Good,20150701
120990,Good,20110214
120990,Satisfactory,20080306
120993,Inadequate,20171114
120993,Good,20130307
120993,Satisfactory,20100617
120993,Satisfactory,20070221
120995,Outstanding,20131008
120995,Outstanding,20100309
120995,Good,20060921
120999,Outstanding,20191113
120999,Good,20120301
120999,Good,20081106
121000,Good,20120531
121000,Good,20080911
121005,Good,20150604
121005,Requires Improvement,20130606
121005,Good,20100610
121005,Good,20061019
121006,Outstanding,20100701
121006,Good,20060925
121009,Good,20150702
121009,Requires Improvement,20130716
121009,Inadequate,20120626
121009,Satisfactory,20090616
121009,Satisfactory,20060703
121010,Requires Improvement,20191126
121010,Requires Improvement,20170712
121010,Good,20140708
121010,Requires Improvement,20130620
121010,Good,20100422
121010,Good,20061031
121011,Good,20161103
121011,Requires Improvement,20141119
121011,Requires Improvement,20121122
121011,Satisfactory,20100316
121011,Satisfactory,20061011
121013,Good,20130912
121013,Good,20080916
121016,Outstanding,20110317
121016,Good,20080220
121017,Outstanding,20131205
121017,Satisfactory,20120228
121017,Good,20090310
121018,Outstanding,20100714
121018,Outstanding,20060925
121019,Good,20161019
121019,Requires Improvement,20141112
121019,Good,20091202
121019,Good,20070430
121021,Good,20141119
121021,Requires Improvement,20121206
121021,Satisfactory,20110124
121021,Good,20080306
121022,Good,20180918
121022,Good,20140702
121022,Good,20110310
121022,Satisfactory,20090210
121022,Inadequate,20070627
121024,Good,20150521
121024,Requires Improvement,20130522
121024,Good,20100616
121024,Satisfactory,20061205
121025,Good,20190108
121025,Outstanding,20160309
121025,Good,20110526
121025,Satisfactory,20080312
121026,Good,20140619
